Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:07,2025-09-26 19:44:07,0.179s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:07,2025-09-26 19:44:07,0.249s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:07,2025-09-26 19:44:07,0.214s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:07,2025-09-26 19:44:09,2.011s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:09,2025-09-26 19:44:09,0.000s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:09,2025-09-26 19:44:12,2.953s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:09,2025-09-26 19:44:09,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:09,2025-09-26 19:44:10,0.333s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:10,2025-09-26 19:44:10,0.156s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:10,2025-09-26 19:44:10,0.230s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:10,2025-09-26 19:44:10,0.206s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:10,2025-09-26 19:44:12,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:12,2025-09-26 19:44:12,0.000s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:12,2025-09-26 19:44:15,2.957s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:12,2025-09-26 19:44:12,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:12,2025-09-26 19:44:13,0.295s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:13,2025-09-26 19:44:13,0.158s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:13,2025-09-26 19:44:13,0.235s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:13,2025-09-26 19:44:13,0.246s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:13,2025-09-26 19:44:15,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:15,2025-09-26 19:44:15,0.001s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:15,2025-09-26 19:44:18,2.847s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:15,2025-09-26 19:44:15,0.007s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:15,2025-09-26 19:44:16,0.256s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:16,2025-09-26 19:44:16,0.160s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:16,2025-09-26 19:44:16,0.202s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:16,2025-09-26 19:44:16,0.195s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:16,2025-09-26 19:44:18,2.012s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:18,2025-09-26 19:44:18,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:18,2025-09-26 19:44:21,2.934s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:18,2025-09-26 19:44:18,0.016s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:18,2025-09-26 19:44:19,0.270s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:19,2025-09-26 19:44:19,0.178s,PASSED
