Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:26,2025-10-05 17:56:26,0.061s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:26,2025-10-05 17:56:27,0.144s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:27,2025-10-05 17:56:27,0.162s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:27,2025-10-05 17:56:29,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:29,0.004s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:31,2.563s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:29,0.004s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:29,0.190s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:29,0.088s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:29,0.127s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:29,0.125s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:29,2025-10-05 17:56:31,2.010s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:31,2025-10-05 17:56:31,0.002s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:31,2025-10-05 17:56:34,2.550s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:31,2025-10-05 17:56:31,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:31,2025-10-05 17:56:32,0.193s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:32,2025-10-05 17:56:32,0.085s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:32,2025-10-05 17:56:32,0.121s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:32,2025-10-05 17:56:32,0.129s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:32,2025-10-05 17:56:34,2.016s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:34,2025-10-05 17:56:34,0.002s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:34,2025-10-05 17:56:37,2.702s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:34,2025-10-05 17:56:34,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:34,2025-10-05 17:56:34,0.180s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:34,2025-10-05 17:56:34,0.087s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:34,2025-10-05 17:56:34,0.123s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:34,2025-10-05 17:56:35,0.134s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:35,2025-10-05 17:56:37,2.013s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:37,0.001s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:39,2.580s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:37,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:37,0.220s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:37,0.081s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:37,0.127s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:37,0.133s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:37,2025-10-05 17:56:39,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:39,2025-10-05 17:56:39,0.002s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:39,2025-10-05 17:56:42,2.554s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:39,2025-10-05 17:56:39,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:39,2025-10-05 17:56:39,0.215s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:39,2025-10-05 17:56:40,0.082s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:40,2025-10-05 17:56:40,0.113s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:40,2025-10-05 17:56:40,0.125s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:40,2025-10-05 17:56:42,2.014s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:42,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:44,2.650s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:42,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:42,0.238s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:42,0.099s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:42,0.137s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:42,0.155s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:42,2025-10-05 17:56:44,2.015s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:44,2025-10-05 17:56:44,0.004s,PASSED
,,,,,,,
